Ad account name,Ad account ID,Campaign name,Campaign ID,Campaign objective,Ad group name,Ad group ID,Adname,Ad ID,Title,Description,Impressions,CPM (cost per thousand impressions),Clicks,CTR (click-through rate),CPC (cost per click),CV (conversions),CVR (conversion rate),CPA (cost per action),Cost,Currency,CV (product details viewed),CVR (product details viewed),CPA (product details viewed),CV (item added to cart),CVR (item added to cart),CPA (item added to cart),CV (checkout started),CVR (checkout started),CPA (checkout started),CV (purchased),CVR (purchased),CPA (purchased),CV (lead generated),CVR (lead generated),CPA (lead generated),CV (reservation completed),CVR (reservation completed),CPA (reservation completed),CV (signup completed),CVR (signup completed),CPA (signup completed),CV API,CV (LINE tag + CV API),CVR (LINE tag + CV API),CPA (LINE tag + CV API),Reach (estimated),Frequency,Reach start date,Reach end date,Video starts,Video (viewed for at least three seconds),Cost per 3-second playback,Video (25% watched),Video (50% watched),Video (75% watched),Video (95% watched),Video (100% watched),Cost per complete video view,Installs (clicks),Install rate (clicks),Cost per install (clicks),Installs (views),Installs (clicks and views),Cost per install (clicks and views),Open,Open rate,Cost per open,View home screen,Home screen view rate,Cost per view (home),Category view,Category view rate,Cost per view (category),View product,Product view rate,Cost per view (product),Search,Search rate,Cost per search,Add-to-cart,Add-to-cart rate,Cost per add-to-cart,Purchase,Purchase rate,Cost per purchase,Level achieved,Level achieved rate,Cost per level achieved,Tutorial complete,Tutorial percent complete,Cost per tutorial completion,MCV_202171,MCV_202171 rate,Cost per MCV_202171,サンクス,サンクス rate,Cost per サンクス,最新かんたん不動産比較CV,最新かんたん不動産比較CV rate,Cost per 最新かんたん不動産比較CV
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0061_埼玉県さいたま市浦和区,7.89167E+12,LAP_a0061_A3T1,6.33627E+12,さいたま市浦和区土地相場が60秒でわかる,,554,232,1,0.18%,129,0,0.00%,0,129,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,498,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0061_埼玉県さいたま市浦和区,7.89167E+12,LAP_a0061_A4T1,8.57447E+12,さいたま市浦和区土地相場が60秒でわかる,,1550,167,6,0.39%,43,0,0.00%,0,259,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1032,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0061_埼玉県さいたま市浦和区,7.89167E+12,LAP_a0061_A1T1,9.89167E+12,さいたま市浦和区土地相場が60秒でわかる,,5432,154,33,0.61%,25,0,0.00%,0,839,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,2231,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0066_埼玉県さいたま市大宮区,7.89167E+12,LAP_a0066_A3T1,6.33627E+12,さいたま市大宮区土地相場が60秒でわかる,,453,216,3,0.66%,32,0,0.00%,0,98,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,393,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0066_埼玉県さいたま市大宮区,7.89167E+12,LAP_a0066_A4T1,8.57447E+12,さいたま市大宮区土地相場が60秒でわかる,,5073,185,40,0.79%,23,2,5.00%,470,940,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,5.00%,470,2007,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,5.00%,470,2,5.00%,470,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0066_埼玉県さいたま市大宮区,7.89167E+12,LAP_a0066_A1T1,9.89167E+12,さいたま市大宮区土地相場が60秒でわかる,,975,190,4,0.41%,46,0,0.00%,0,186,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,660,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0071_埼玉県ふじみ野市,7.89167E+12,LAP_a0071_A3T1,7.34627E+12,ふじみ野市の土地相場が60秒でわかる,,2616,150,13,0.50%,30,1,7.69%,395,395,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,7.69%,395,1674,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,7.69%,395,1,7.69%,395,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0071_埼玉県ふじみ野市,7.89167E+12,LAP_a0071_A4T1,8.67447E+12,ふじみ野市の土地相場が60秒でわかる,,1657,191,15,0.91%,21,1,6.67%,317,317,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,6.67%,317,1169,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,6.67%,317,1,6.67%,317,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0071_埼玉県ふじみ野市,7.89167E+12,LAP_a0071_A1T1,9.89167E+12,ふじみ野市の土地相場が60秒でわかる,,3277,157,16,0.49%,32,1,6.25%,515,515,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,6.25%,515,1663,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,6.25%,515,1,6.25%,515,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0345_福岡県福岡市博多区,7.89167E+12,LAP_a0345_A4T1,45472793068,福岡市博多区の土地相場が60秒でわかる,,6513,161,46,0.71%,22,1,2.17%,1050,1050,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,2.17%,1050,2971,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2.17%,1050,1,2.17%,1050,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0345_福岡県福岡市博多区,7.89167E+12,LAP_a0345_A3T1,4.82627E+12,福岡市博多区の土地相場が60秒でわかる,,516,209,1,0.19%,108,0,0.00%,0,108,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,462,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0345_福岡県福岡市博多区,7.89167E+12,LAP_a0345_A1T1,9.89167E+12,福岡市博多区の土地相場が60秒でわかる,,447,107,0,0.00%,0,0,0.00%,0,48,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,383,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0350_福岡県北九州市小倉南区,7.89167E+12,LAP_a0350_A4T1,55472793069,北九州市小倉南区土地相場が60秒でわかる,,6483,163,56,0.86%,18,3,5.36%,354,1063,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,3,5.36%,354,3061,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5.36%,354,3,5.36%,354,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0350_福岡県北九州市小倉南区,7.89167E+12,LAP_a0350_A3T1,4.82627E+12,北九州市小倉南区土地相場が60秒でわかる,,343,180,0,0.00%,0,0,0.00%,0,62,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,327,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0350_福岡県北九州市小倉南区,7.89167E+12,LAP_a0350_A1T1,9.89167E+12,北九州市小倉南区土地相場が60秒でわかる,,705,151,6,0.85%,17,0,0.00%,0,107,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,536,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0076_埼玉県吉川市,7.90167E+12,LAP_a0076_A3T1,7.34627E+12,吉川市の土地相場が60秒でわかる,,321,227,0,0.00%,0,0,0.00%,0,73,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,286,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0076_埼玉県吉川市,7.90167E+12,LAP_a0076_A4T1,8.67447E+12,吉川市の土地相場が60秒でわかる,,3751,166,21,0.56%,29,2,9.52%,312,625,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,9.52%,312,1736,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,4.76%,625,2,9.52%,312,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0076_埼玉県吉川市,7.90167E+12,LAP_a0076_A1T1,9.90167E+12,吉川市の土地相場が60秒でわかる,,2541,204,27,1.06%,19,1,3.70%,519,519,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,3.70%,519,1041,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,3.70%,519,1,3.70%,519,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0081_埼玉県幸手市,7.90167E+12,LAP_a0081_A3T1,7.34627E+12,幸手市の土地相場が60秒でわかる,,214,247,2,0.93%,26,0,0.00%,0,53,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,194,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0081_埼玉県幸手市,7.90167E+12,LAP_a0081_A4T1,8.67447E+12,幸手市の土地相場が60秒でわかる,,1840,188,18,0.98%,19,0,0.00%,0,346,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,959,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0081_埼玉県幸手市,7.90167E+12,LAP_a0081_A1T1,9.90167E+12,幸手市の土地相場が60秒でわかる,,83,228,0,0.00%,0,0,0.00%,0,19,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,75,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0086_埼玉県志木市,7.90167E+12,LAP_a0086_A3T1,7.44627E+12,志木市の土地相場が60秒でわかる,,1808,168,13,0.72%,23,0,0.00%,0,305,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1084,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0086_埼玉県志木市,7.90167E+12,LAP_a0086_A4T1,8.68447E+12,志木市の土地相場が60秒でわかる,,203,241,0,0.00%,0,0,0.00%,0,49,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,190,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0086_埼玉県志木市,7.90167E+12,LAP_a0086_A1T1,9.90167E+12,志木市の土地相場が60秒でわかる,,441,197,6,1.36%,14,1,16.67%,87,87,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,16.67%,87,330,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,16.67%,87,1,16.67%,87,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0099_埼玉県朝霞市,7.90167E+12,LAP_a0099_A3T1,7.44627E+12,朝霞市の土地相場が60秒でわかる,,504,182,1,0.20%,92,0,0.00%,0,92,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,451,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0099_埼玉県朝霞市,7.90167E+12,LAP_a0099_A4T1,8.68447E+12,朝霞市の土地相場が60秒でわかる,,2270,134,12,0.53%,25,0,0.00%,0,305,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1575,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0099_埼玉県朝霞市,7.90167E+12,LAP_a0099_A1T1,9.90167E+12,朝霞市の土地相場が60秒でわかる,,164,176,0,0.00%,0,0,0.00%,0,29,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,138,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a1295_兵庫県明石市,7.90367E+12,LAP_a1295_A4T1,2.35547E+12,明石市の土地相場が60秒でわかる,,3409,124,20,0.59%,21,2,10.00%,213,426,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,10.00%,213,2346,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,10.00%,213,2,10.00%,213,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a1295_兵庫県明石市,7.90367E+12,LAP_a1295_A3T1,3.45727E+12,明石市の土地相場が60秒でわかる,,3426,164,25,0.73%,22,2,8.00%,281,562,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,8.00%,281,2697,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,8.00%,281,2,8.00%,281,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a1295_兵庫県明石市,7.90367E+12,LAP_a1295_A1T1,9.90367E+12,明石市の土地相場が60秒でわかる,,1752,131,15,0.86%,15,4,26.67%,57,230,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,4,26.67%,57,1298,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,4,26.67%,57,4,26.67%,57,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0142_神奈川県茅ヶ崎市,8.12167E+12,LAP_a0142_A1T1,1.21673E+11,茅ヶ崎市の土地相場が60秒でわかる,,297,178,5,1.68%,10,0,0.00%,0,53,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,264,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0142_神奈川県茅ヶ崎市,8.12167E+12,LAP_a0142_A3T1,1.56627E+12,茅ヶ崎市の土地相場が60秒でわかる,,631,158,3,0.48%,33,0,0.00%,0,100,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,586,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a0142_神奈川県茅ヶ崎市,8.12167E+12,LAP_a0142_A4T1,2.79447E+12,茅ヶ崎市の土地相場が60秒でわかる,,1847,140,14,0.76%,18,0,0.00%,0,259,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1418,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,6/12_tCPA_MCV_Android_女性,5.66167E+12,WEBSITE_CONVERSION,a1012_静岡県御前崎市,8.12367E+12,LAP_a1012_A1T1,1.23673E+11,御前崎市の土地相場が60秒でわかる,,2741,195,18,0.66%,29,0,0.00%,0,536,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1139,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
